,Date,Open,High,Low,Close,Adj Close,Volume
0,2017-01-03,166.300003,169.66000400000001,165.820007,168.300003,168.300003,2314700
1,2017-01-04,169.740005,173.259995,168.300003,171.96000700000002,171.96000700000002,2033200
2,2017-01-05,172.649994,177.83999599999999,172.5,177.470001,177.470001,2733000
3,2017-01-06,176.279999,177.279999,173.25,176.380005,176.380005,2254700
4,2017-01-09,178.0,179.720001,176.820007,177.16000400000001,177.16000400000001,1759000
5,2017-01-10,179.830002,183.0,178.300003,180.309998,180.309998,2922300
6,2017-01-11,179.570007,180.179993,176.800003,179.320007,179.320007,1929900
7,2017-01-12,178.800003,179.470001,175.66000400000001,177.570007,177.570007,2680100
8,2017-01-13,178.0,178.71000700000002,176.360001,176.479996,176.479996,1411900
9,2017-01-17,175.580002,178.279999,174.490005,176.96000700000002,176.96000700000002,2065900
10,2017-01-18,178.58999599999999,180.779999,174.729996,176.53999299999998,176.53999299999998,2005000
11,2017-01-19,176.83999599999999,176.83999599999999,174.429993,176.08999599999999,176.08999599999999,1430500
12,2017-01-20,175.300003,176.46000700000002,173.130005,173.440002,173.440002,2048400
13,2017-01-23,173.940002,176.179993,173.279999,175.970001,175.970001,2100600
14,2017-01-24,177.699997,179.0,175.5,176.050003,176.050003,1600400
15,2017-01-25,177.399994,179.0,176.25,176.610001,176.610001,2122000
16,2017-01-26,177.649994,177.669998,174.649994,174.949997,174.949997,2194200
17,2017-01-27,175.0,175.0,173.220001,174.100006,174.100006,1575700
18,2017-01-30,173.16000400000001,174.970001,171.720001,174.720001,174.720001,1358900
19,2017-01-31,173.679993,176.179993,173.009995,175.070007,175.070007,1325800
20,2017-02-01,176.729996,176.729996,172.550003,173.820007,173.820007,1216400
21,2017-02-02,173.509995,175.179993,172.46000700000002,173.399994,173.399994,962600
22,2017-02-03,174.96000700000002,176.58999599999999,173.559998,175.169998,175.169998,1578100
23,2017-02-06,175.78999299999998,179.080002,175.149994,177.809998,177.809998,2320900
24,2017-02-07,179.580002,179.600006,176.75,178.169998,178.169998,1535200
25,2017-02-08,179.16000400000001,182.41000400000001,177.529999,181.5,181.5,2114200
26,2017-02-09,181.229996,183.46000700000002,181.059998,181.5,181.5,1743700
27,2017-02-10,182.580002,184.16000400000001,181.21000700000002,183.990005,183.990005,2149800
28,2017-02-13,184.5,185.440002,183.330002,184.309998,184.309998,2428500
