,Date,Open,High,Low,Close,Adj Close,Volume
0,2017-01-03,24.4,24.530001000000002,24.120001000000002,24.299999,23.907129,6855300
1,2017-01-04,24.379998999999998,24.639999,24.379998999999998,24.459999,24.064543,6486400
2,2017-01-05,24.370001000000002,24.690001000000002,24.299999,24.309998999999998,23.916967,7228500
3,2017-01-06,24.379998999999998,24.639999,24.290001,24.52,24.123573,5554100
4,2017-01-09,24.59,24.74,24.459999,24.469998999999998,24.074379,6680400
5,2017-01-10,24.52,24.77,24.41,24.49,24.094057,7040700
6,2017-01-11,24.440001000000002,24.74,24.42,24.67,24.271148999999998,4988600
7,2017-01-12,24.620001000000002,24.639999,24.18,24.530001000000002,24.133411,4506300
8,2017-01-13,24.6,24.860001,24.549999,24.84,24.438398,3849600
9,2017-01-17,24.700001,24.700001,24.129998999999998,24.190001000000002,23.798907999999997,6004200
10,2017-01-18,24.299999,24.58,24.25,24.559998999999998,24.162926000000002,5860700
11,2017-01-19,24.559998999999998,24.690001000000002,24.360001,24.42,24.02519,4544400
12,2017-01-20,24.540001,24.93,24.540001,24.790001,24.389210000000002,6958800
13,2017-01-23,24.790001,24.92,24.629998999999998,24.77,24.369532,10441100
14,2017-01-24,25.23,26.23,24.65,26.18,25.756735,21332600
15,2017-01-25,26.139999,26.99,26.139999,26.68,26.248652000000003,14941800
16,2017-01-26,26.610001,26.73,26.18,26.549999,26.120752,12557100
17,2017-01-27,26.51,26.950001,26.469998999999998,26.68,26.248652000000003,8603800
18,2017-01-30,26.58,26.66,26.34,26.65,26.219134999999998,9411300
19,2017-01-31,26.67,26.68,26.190001000000002,26.49,26.061722,8965200
20,2017-02-01,26.290001,26.49,25.969998999999998,26.209999,25.786248999999998,9607400
21,2017-02-02,26.15,26.4,26.040001,26.379998999999998,25.953501,5987200
22,2017-02-03,26.469998999999998,26.799999,26.450001,26.73,26.297842,7144100
23,2017-02-06,26.6,26.75,26.51,26.709999,26.278164,5171700
24,2017-02-07,26.73,26.84,26.559998999999998,26.59,26.160107,5555200
25,2017-02-08,26.6,26.620001000000002,26.459999,26.48,26.051884,4848100
26,2017-02-09,26.48,26.870001000000002,26.48,26.799999,26.366711,6048300
27,2017-02-10,26.799999,26.85,26.620001000000002,26.700001,26.268328000000004,5809600
28,2017-02-13,26.52,26.92,26.309998999999998,26.73,26.297842,7050700
29,2017-02-14,26.709999,27.24,26.68,27.24,26.799599,8958400
30,2017-02-15,27.15,27.5,27.139999,27.360001,26.917659999999998,7288000
31,2017-02-16,27.4,27.879998999999998,27.379998999999998,27.709999,27.261996999999997,9934900
32,2017-02-17,27.629998999999998,27.67,27.34,27.65,27.202969,4456100
33,2017-02-21,27.66,27.889999,27.66,27.73,27.281675,6207100
34,2017-02-22,27.610001,27.84,27.59,27.74,27.291513000000002,7972400
35,2017-02-23,27.74,27.83,27.469998999999998,27.559998999999998,27.114424,5658600
36,2017-02-24,27.27,27.74,27.120001000000002,27.73,27.435978000000002,5298000
37,2017-02-27,27.57,27.74,27.41,27.65,27.356827000000003,5252400
38,2017-02-28,27.549999,27.67,27.389999,27.610001,27.317251000000002,9030600
39,2017-03-01,27.860001,28.360001,27.85,28.200001,27.900995,8173600
40,2017-03-02,28.120001000000002,28.17,27.870001000000002,27.879998999999998,27.584389,4837300
41,2017-03-03,27.799999,28.02,27.77,27.879998999999998,27.584389,4704300
42,2017-03-06,27.74,27.799999,27.610001,27.719998999999998,27.426083000000002,5651800
43,2017-03-07,27.75,27.84,27.65,27.719998999999998,27.426083000000002,5256100
44,2017-03-08,27.809998999999998,27.879998999999998,27.559998999999998,27.620001000000002,27.327145,4986400
45,2017-03-09,27.66,27.73,27.51,27.57,27.277676,4568400
46,2017-03-10,27.59,27.799999,27.51,27.559998999999998,27.26778,5828200
47,2017-03-13,27.59,27.75,27.549999,27.709999,27.416189000000003,4072800
48,2017-03-14,27.219998999999998,27.23,26.799999,26.85,26.565309999999997,8447700
49,2017-03-15,27.0,27.41,26.969998999999998,27.23,26.94128,6139000
50,2017-03-16,27.42,27.49,27.24,27.280001000000002,26.990751,4882000
51,2017-03-17,27.299999,27.309998999999998,27.17,27.24,26.951173999999998,9728500
52,2017-03-20,27.309998999999998,27.540001,27.25,27.299999,27.010538,4685200
53,2017-03-21,27.41,27.68,26.790001,26.870001000000002,26.585096000000004,6172200
54,2017-03-22,26.870001000000002,27.450001,26.870001000000002,27.35,27.060007000000002,5619900
55,2017-03-23,27.33,27.559998999999998,27.280001000000002,27.34,27.050114,5355400
56,2017-03-24,27.440001000000002,27.58,27.26,27.41,27.119371,4461900
57,2017-03-27,27.110001,27.48,26.860001,27.41,27.119371,4429600
58,2017-03-28,27.4,27.68,27.309998999999998,27.549999,27.257887,4867700
59,2017-03-29,27.5,27.6,27.4,27.48,27.188629,3466600
60,2017-03-30,27.43,27.860001,27.43,27.559998999999998,27.26778,5689400
61,2017-03-31,27.32,27.370001000000002,26.85,27.0,26.713718,9246300
62,2017-04-03,27.07,27.190001000000002,26.610001,26.84,26.555415999999997,7317300
63,2017-04-04,26.83,27.059998999999998,26.76,26.790001,26.505945,3849200
64,2017-04-05,27.0,27.17,26.66,26.700001,26.416901,5351600
65,2017-04-06,26.700001,26.98,26.59,26.780001000000002,26.496052000000002,4406900
66,2017-04-07,26.719998999999998,26.940001000000002,26.690001000000002,26.809998999999998,26.525732,4338800
67,2017-04-10,26.809998999999998,27.040001,26.66,26.790001,26.505945,4847600
68,2017-04-11,26.77,26.9,26.59,26.85,26.565309999999997,4397600
69,2017-04-12,27.02,27.07,26.389999,26.48,26.199232000000002,5306000
70,2017-04-13,26.450001,26.66,26.32,26.32,26.040928,4005100
71,2017-04-17,26.440001000000002,26.6,26.389999,26.540001,26.258596,3965200
72,2017-04-18,26.48,27.290001,26.43,26.889999,26.604883,12790000
73,2017-04-19,27.0,27.219998999999998,26.73,26.860001,26.575205,6028900
74,2017-04-20,26.969998999999998,27.219998999999998,26.9,27.110001,26.822553999999997,7306200
75,2017-04-21,27.059998999999998,27.15,26.83,27.02,26.733507,6434100
76,2017-04-24,27.379998999999998,27.639999,27.280001000000002,27.52,27.228205,9714200
77,2017-04-25,28.110001,28.73,27.85,28.540001,28.237391,13817000
78,2017-04-26,28.629998999999998,28.629998999999998,28.200001,28.389999,28.08898,7572800
79,2017-04-27,28.459999,29.08,28.450001,29.02,28.712301,10145200
80,2017-04-28,28.99,29.0,28.77,28.85,28.544103999999997,7701400
81,2017-05-01,28.93,29.18,28.83,29.110001,28.801346000000002,5814000
82,2017-05-02,29.120001000000002,29.16,28.889999,29.02,28.712301,6626400
83,2017-05-03,28.85,28.93,28.68,28.76,28.455057,5461300
84,2017-05-04,28.780001000000002,28.959999,28.73,28.84,28.534208000000003,3933200
85,2017-05-05,28.91,29.02,28.76,28.91,28.603465999999997,7926300
86,2017-05-08,28.959999,29.25,28.860001,29.120001000000002,28.811241,5684100
87,2017-05-09,29.110001,29.290001,29.0,29.08,28.771665999999996,6323500
88,2017-05-10,29.02,29.129998999999998,28.9,29.110001,28.801346000000002,3903600
89,2017-05-11,28.959999,29.09,28.639999,28.799999,28.494633,5360000
