,Date,Open,High,Low,Close,Adj Close,Volume
0,2017-01-03,55.080002,55.259997999999996,54.139998999999996,54.57,54.57,1629000
1,2017-01-04,54.720001,55.419998,54.720001,55.0,55.0,2100900
2,2017-01-05,54.799999,55.57,54.799999,55.27,55.27,829600
3,2017-01-06,55.540001000000004,56.959998999999996,55.360001000000004,56.790001000000004,56.790001000000004,1331800
4,2017-01-09,56.419998,56.639998999999996,55.650002,56.490002000000004,56.490002000000004,1399800
5,2017-01-10,56.400002,57.669998,56.330002,56.990002000000004,56.990002000000004,1665100
6,2017-01-11,57.23,57.650002,57.029999,57.580002,57.580002,898000
7,2017-01-12,57.200001,57.759997999999996,56.779999,57.639998999999996,57.639998999999996,851600
8,2017-01-13,57.509997999999996,58.27,57.5,58.169998,58.169998,1658200
9,2017-01-17,58.09,58.98,57.66,57.939999,57.939999,1384200
10,2017-01-18,57.810001,58.599998,57.639998999999996,58.57,58.57,698100
11,2017-01-19,58.369999,59.389998999999996,58.09,58.810001,58.810001,1283800
12,2017-01-20,58.790001000000004,59.470001,58.759997999999996,59.259997999999996,59.259997999999996,1111400
13,2017-01-23,59.040001000000004,59.240002000000004,57.639998999999996,58.279999,58.279999,1097600
14,2017-01-24,58.599998,59.919998,58.380001,59.77,59.77,2015000
15,2017-01-25,60.0,60.330002,59.540001000000004,60.060001,60.060001,1643000
16,2017-01-26,60.240002000000004,60.240002000000004,59.5,59.610001000000004,59.610001000000004,1590500
17,2017-01-27,61.470001,63.0,61.200001,62.549999,62.549999,3005700
18,2017-01-30,62.099998,62.560001,61.669998,62.439999,62.439999,1490100
19,2017-01-31,62.099998,63.0,61.900002,62.990002000000004,62.990002000000004,1369500
20,2017-02-01,62.82,63.299999,62.200001,63.099998,63.099998,1449700
21,2017-02-02,62.790001000000004,64.099998,62.540001000000004,63.959998999999996,63.959998999999996,1099600
22,2017-02-03,63.549999,64.639999,63.549999,64.349998,64.349998,657700
23,2017-02-06,64.029999,64.91999799999999,64.0,64.629997,64.629997,1410100
24,2017-02-07,64.860001,65.139999,64.449997,64.860001,64.860001,920300
25,2017-02-08,64.739998,65.099998,64.5,64.839996,64.839996,1258600
26,2017-02-09,64.879997,65.779999,64.610001,65.0,65.0,1047200
27,2017-02-10,65.190002,65.470001,64.629997,64.730003,64.730003,1035900
28,2017-02-13,64.860001,65.620003,64.779999,64.83000200000001,64.83000200000001,1281200
29,2017-02-14,64.75,65.290001,64.57,64.849998,64.849998,1115400
30,2017-02-15,64.779999,65.309998,64.68,65.120003,65.120003,662400
31,2017-02-16,65.199997,65.779999,64.699997,65.120003,65.120003,1297800
32,2017-02-17,65.010002,65.269997,64.57,64.589996,64.589996,1397800
33,2017-02-21,64.550003,65.290001,64.550003,65.099998,65.099998,1018600
34,2017-02-22,64.849998,65.269997,64.650002,64.769997,64.769997,1072700
35,2017-02-23,64.889999,65.0,63.900002,64.120003,64.120003,1024900
36,2017-02-24,63.700001,64.32,63.5,64.239998,64.239998,858400
37,2017-02-27,63.98,64.18,63.75,64.040001,64.040001,1785100
38,2017-02-28,63.639998999999996,63.959998999999996,63.299999,63.490002000000004,63.490002000000004,1206600
39,2017-03-01,63.490002000000004,64.489998,63.470001,64.08000200000001,64.08000200000001,1402500
40,2017-03-02,63.799999,64.489998,63.400002,63.470001,63.470001,706600
41,2017-03-03,63.16,63.439999,62.75,63.439999,63.439999,871000
42,2017-03-06,63.130001,63.330002,62.459998999999996,62.709998999999996,62.709998999999996,1330500
43,2017-03-07,62.709998999999996,63.459998999999996,62.68,63.049999,63.049999,869300
44,2017-03-08,63.139998999999996,63.959998999999996,63.060001,63.52,63.52,1243800
45,2017-03-09,63.32,63.450001,62.689999,63.130001,63.130001,929200
46,2017-03-10,63.400002,63.830002,62.91,63.48,63.48,809700
47,2017-03-13,63.299999,63.84,63.130001,63.5,63.5,1498500
48,2017-03-14,63.509997999999996,63.650002,62.84,63.490002000000004,63.490002000000004,868600
49,2017-03-15,63.560001,64.110001,63.290001000000004,63.73,63.73,885800
50,2017-03-16,63.799999,64.230003,63.360001000000004,64.0,64.0,1158300
51,2017-03-17,64.33000200000001,64.75,63.98,64.190002,64.190002,931800
52,2017-03-20,64.059998,64.279999,63.66,64.07,64.07,678500
53,2017-03-21,64.25,64.389999,62.240002000000004,62.439999,62.439999,1193000
54,2017-03-22,62.459998999999996,63.200001,62.34,62.98,62.98,728800
55,2017-03-23,62.970001,63.650002,62.529999,63.080002,63.080002,798900
56,2017-03-24,63.439999,64.099998,62.91,63.369999,63.369999,761400
57,2017-03-27,62.77,63.669998,62.330002,63.369999,63.369999,833100
58,2017-03-28,63.209998999999996,64.110001,63.209998999999996,63.57,63.57,1444800
59,2017-03-29,63.459998999999996,64.010002,63.27,63.900002,63.900002,1389000
60,2017-03-30,63.900002,65.279999,63.700001,63.990002000000004,63.990002000000004,2585400
61,2017-03-31,63.959998999999996,64.400002,63.73,64.08000200000001,64.08000200000001,1762900
62,2017-04-03,63.990002000000004,64.91999799999999,63.540001000000004,63.849998,63.849998,1709000
63,2017-04-04,63.740002000000004,64.599998,63.689999,64.18,64.18,1594100
64,2017-04-05,64.440002,64.93,63.84,64.019997,64.019997,2177600
65,2017-04-06,64.120003,64.489998,63.849998,64.199997,64.199997,1894900
66,2017-04-07,64.32,64.959999,64.199997,64.870003,64.870003,1612700
67,2017-04-10,64.879997,65.260002,64.650002,64.910004,64.910004,2007500
68,2017-04-11,64.93,65.199997,64.339996,65.110001,65.110001,1487300
69,2017-04-12,64.610001,64.91999799999999,63.720001,63.900002,63.900002,1290500
70,2017-04-13,63.830002,64.470001,63.709998999999996,63.919998,63.919998,1061100
71,2017-04-17,63.959998999999996,64.339996,63.959998999999996,64.25,64.25,644100
72,2017-04-18,64.019997,64.650002,63.759997999999996,64.389999,64.389999,833700
73,2017-04-19,64.699997,64.699997,64.410004,64.529999,64.529999,700300
74,2017-04-20,64.559998,65.029999,64.129997,64.900002,64.900002,943500
75,2017-04-21,65.029999,65.029999,64.220001,64.41999799999999,64.41999799999999,1673100
76,2017-04-24,65.0,66.239998,64.91999799999999,66.18,66.18,2264800
77,2017-04-25,66.650002,66.949997,66.260002,66.349998,66.349998,2149100
78,2017-04-26,66.349998,67.540001,66.349998,67.059998,67.059998,1524300
79,2017-04-27,67.5,67.589996,67.059998,67.43,67.43,874000
80,2017-04-28,67.459999,67.75,66.629997,67.110001,67.110001,872000
81,2017-05-01,67.440002,67.709999,67.040001,67.57,67.57,1729000
82,2017-05-02,67.57,67.800003,66.690002,66.93,66.93,1138700
83,2017-05-03,66.83000200000001,66.83000200000001,66.0,66.16999799999999,66.16999799999999,868800
84,2017-05-04,66.18,66.529999,65.879997,66.32,66.32,877900
85,2017-05-05,66.339996,67.379997,66.269997,67.290001,67.290001,1413300
86,2017-05-08,67.389999,67.989998,67.059998,67.629997,67.629997,2077100
87,2017-05-09,67.599998,68.25,67.050003,67.239998,67.239998,1248300
88,2017-05-10,67.150002,67.41999799999999,66.57,66.980003,66.980003,1117800
89,2017-05-11,66.489998,66.620003,65.900002,66.099998,66.099998,1401000
90,2017-05-12,66.099998,66.379997,64.949997,64.949997,64.949997,5976500
91,2017-05-15,65.029999,66.559998,64.860001,66.260002,66.260002,1405800
92,2017-05-16,66.410004,66.959999,66.379997,66.540001,66.540001,1176000
