,Date,Open,High,Low,Close,Adj Close,Volume
0,2017-01-03,117.379997,117.809998,115.82,116.459999,114.158501,2351600
1,2017-01-04,116.910004,117.800003,116.43,116.739998,114.432961,2639800
2,2017-01-05,116.980003,117.139999,114.949997,114.989998,112.717552,3685400
3,2017-01-06,114.989998,116.739998,114.339996,116.300003,114.001671,4125300
4,2017-01-09,116.139999,116.349998,114.91999799999999,115.0,112.727356,2550800
5,2017-01-10,114.940002,115.989998,114.639999,115.059998,112.786171,2550100
6,2017-01-11,115.400002,116.260002,114.910004,116.120003,113.825226,2845800
7,2017-01-12,115.620003,115.970001,114.839996,115.779999,113.49193600000001,2110800
8,2017-01-13,115.349998,117.440002,115.349998,116.949997,114.63881699999999,2665600
9,2017-01-17,115.91999799999999,116.360001,115.470001,116.029999,113.737,2373200
10,2017-01-18,116.540001,116.949997,115.739998,115.949997,113.65857700000001,2262200
11,2017-01-19,115.599998,116.0,115.269997,115.5,113.217468,1647100
12,2017-01-20,115.879997,116.25,114.809998,115.07,112.795975,2781400
13,2017-01-23,114.779999,115.269997,114.610001,114.82,112.550919,2320000
14,2017-01-24,115.199997,116.639999,114.839996,116.480003,114.17810800000001,2810100
15,2017-01-25,116.900002,118.360001,116.699997,117.57,115.246567,2905900
16,2017-01-26,116.989998,117.440002,115.620003,115.93,113.638977,2864600
17,2017-01-27,116.199997,116.440002,115.07,115.349998,113.070435,2545100
18,2017-01-30,115.32,115.33000200000001,113.410004,114.629997,112.36466200000001,2529700
19,2017-01-31,113.970001,114.019997,112.610001,113.870003,111.61968999999999,2339000
20,2017-02-01,113.800003,114.769997,112.309998,113.209999,110.972725,2471600
21,2017-02-02,113.150002,113.769997,112.709999,113.639999,111.39423400000001,2450500
22,2017-02-03,114.0,114.83000200000001,113.339996,114.489998,112.22743200000001,1663700
23,2017-02-06,114.07,115.220001,113.379997,114.18,111.923561,2019400
24,2017-02-07,114.949997,116.16999799999999,114.949997,115.91999799999999,113.629173,2538200
25,2017-02-08,116.150002,116.150002,114.91999799999999,115.43,113.14886499999999,2373700
26,2017-02-09,115.43,117.459999,115.43,116.980003,114.668228,2117100
27,2017-02-10,116.699997,118.839996,116.519997,117.599998,115.27597,2183000
28,2017-02-13,117.900002,118.949997,117.730003,118.589996,116.246407,1988400
29,2017-02-14,118.470001,120.0,118.410004,120.0,117.628548,2559400
30,2017-02-15,119.610001,120.16999799999999,119.300003,119.93,117.559929,1951100
31,2017-02-16,119.93,120.989998,119.529999,120.720001,118.33431999999999,1966900
32,2017-02-17,120.510002,121.290001,120.099998,121.230003,118.834244,1904900
33,2017-02-21,120.629997,122.220001,120.57,122.099998,119.68704199999999,2117100
34,2017-02-22,121.660004,122.879997,121.58000200000001,122.209999,119.794876,1557000
35,2017-02-23,122.589996,122.709999,121.730003,122.480003,120.05953999999998,1439600
36,2017-02-24,122.0,123.43,121.599998,123.43,120.990761,1447700
37,2017-02-27,123.010002,123.43,122.480003,122.790001,120.36341100000001,1679800
38,2017-02-28,122.75,123.089996,121.93,122.5,120.07914,1744900
39,2017-03-01,123.239998,124.290001,122.459999,124.07,121.61811100000001,1879700
40,2017-03-02,123.989998,124.43,123.559998,124.349998,121.892578,1896600
41,2017-03-03,124.199997,124.25,122.989998,123.639999,121.19660900000001,2123000
42,2017-03-06,122.989998,123.43,122.529999,123.239998,120.80451200000002,1814100
43,2017-03-07,123.629997,124.379997,123.120003,124.139999,121.686729,2705300
44,2017-03-08,124.110001,124.790001,123.779999,124.459999,122.000404,2168600
45,2017-03-09,124.370003,124.370003,122.650002,123.18,120.74569699999999,2338100
46,2017-03-10,123.650002,124.33000200000001,123.07,123.93,121.48088100000001,1931100
47,2017-03-13,124.230003,124.75,123.470001,124.040001,121.588707,2233700
48,2017-03-14,124.16999799999999,124.730003,123.629997,123.910004,121.461281,1627800
49,2017-03-15,123.410004,124.989998,123.029999,124.800003,122.333694,2087700
50,2017-03-16,124.889999,125.190002,123.610001,124.099998,121.647522,2182000
51,2017-03-17,124.709999,125.449997,123.83000200000001,125.220001,122.745392,4603600
52,2017-03-20,125.220001,125.389999,124.16999799999999,124.389999,121.931793,2257400
53,2017-03-21,125.08000200000001,125.410004,123.629997,124.639999,122.176849,3219900
54,2017-03-22,125.029999,126.529999,124.470001,126.480003,123.980492,4288600
55,2017-03-23,122.709999,123.010002,120.540001,120.760002,118.37352800000001,7116800
56,2017-03-24,120.779999,121.309998,118.760002,118.980003,116.628708,3949800
57,2017-03-27,118.730003,119.800003,118.300003,119.389999,117.030602,3122800
58,2017-03-28,119.82,122.339996,119.010002,121.349998,118.951866,5516000
59,2017-03-29,121.660004,121.709999,120.150002,120.980003,118.58918,2438900
60,2017-03-30,120.889999,121.0,120.050003,120.519997,118.138268,2030200
61,2017-03-31,120.709999,121.209999,119.839996,119.879997,117.51091000000001,2102800
62,2017-04-03,118.0,118.16999799999999,117.0,117.639999,115.315178,3917500
63,2017-04-04,117.279999,118.07,117.279999,118.040001,115.707283,1690600
64,2017-04-05,118.239998,119.089996,117.489998,117.639999,115.315178,1902100
65,2017-04-06,117.68,117.93,116.760002,116.809998,114.501579,2049600
66,2017-04-07,117.0,117.739998,116.5,117.440002,115.119133,2408000
67,2017-04-10,117.5,118.559998,117.370003,117.839996,115.51123,2308300
68,2017-04-11,116.18,116.800003,115.790001,116.08000200000001,114.96650700000001,2295300
69,2017-04-12,116.050003,116.400002,115.470001,115.58000200000001,114.47130600000001,2087800
70,2017-04-13,115.360001,115.889999,114.82,114.860001,113.75820900000001,1838900
71,2017-04-17,114.879997,115.730003,114.879997,115.720001,114.60996200000001,1168300
72,2017-04-18,115.5,116.360001,115.389999,116.239998,115.124969,1978100
73,2017-04-19,116.370003,117.360001,116.0,116.949997,115.828156,2185400
74,2017-04-20,117.650002,119.860001,117.379997,119.209999,118.066483,3743500
75,2017-04-21,119.739998,119.980003,119.029999,119.230003,118.08629599999999,2639000
76,2017-04-24,119.940002,120.510002,119.110001,119.360001,118.215042,2106800
77,2017-04-25,119.379997,119.940002,118.68,118.690002,117.551476,1947200
78,2017-04-26,118.730003,119.459999,118.400002,118.980003,117.838692,1581400
79,2017-04-27,119.120003,120.620003,119.120003,120.489998,119.334198,2008200
80,2017-04-28,120.190002,121.349998,120.029999,121.300003,120.136436,2473500
81,2017-05-01,121.370003,121.690002,121.099998,121.25,120.086914,1931900
82,2017-05-02,121.290001,121.709999,120.209999,120.68,119.522377,2697100
83,2017-05-03,120.43,120.870003,119.66999799999999,120.300003,119.146027,1762100
84,2017-05-04,120.75,120.989998,120.220001,120.82,119.66103400000001,1557500
85,2017-05-05,120.910004,121.519997,120.769997,121.519997,120.354317,1716900
86,2017-05-08,121.099998,121.519997,120.760002,121.110001,119.94825700000001,1522100
87,2017-05-09,121.300003,121.629997,120.910004,121.07,119.90863799999998,1094400
88,2017-05-10,121.07,121.370003,120.559998,121.199997,120.037392,1343600
89,2017-05-11,120.75,120.900002,119.66999799999999,120.800003,119.64123500000001,1835200
90,2017-05-12,120.379997,121.5,120.379997,120.959999,119.79968999999998,2362300
91,2017-05-15,120.959999,122.540001,120.760002,122.25,121.077324,1772200
92,2017-05-16,122.690002,123.309998,122.220001,123.139999,121.958786,2180600
93,2017-05-17,123.139999,123.139999,120.339996,120.440002,119.284683,2277900
94,2017-05-18,120.860001,121.029999,119.410004,120.400002,119.245071,1968800
95,2017-05-19,121.010002,121.209999,120.190002,120.980003,119.81950400000001,2190100
96,2017-05-22,121.599998,122.839996,121.220001,122.709999,121.53290600000001,1912500
97,2017-05-23,122.860001,123.07,121.800003,122.150002,120.978279,1472300
98,2017-05-24,120.43,122.150002,120.300003,121.949997,120.780197,2026900
99,2017-05-25,122.75,123.559998,122.199997,123.099998,121.91916699999999,1425500
100,2017-05-26,122.940002,123.110001,122.519997,122.889999,121.71118200000001,1414500
101,2017-05-30,122.610001,123.970001,122.349998,123.769997,122.582733,1373000
102,2017-05-31,124.0,124.599998,123.529999,124.470001,123.27602399999999,2655600
103,2017-06-01,124.93,125.290001,123.860001,125.290001,124.088158,1902600
104,2017-06-02,125.370003,125.980003,124.889999,125.739998,124.53384399999999,1766000
105,2017-06-05,126.0,126.980003,125.440002,126.58000200000001,125.365784,1950000
106,2017-06-06,126.190002,127.0,126.010002,126.33000200000001,125.118187,1513600
107,2017-06-07,126.08000200000001,126.769997,125.529999,126.550003,125.336075,1640400
108,2017-06-08,126.550003,127.0,125.519997,126.16999799999999,124.959717,2119100
109,2017-06-09,126.0,126.739998,124.980003,125.82,124.613075,1929200
110,2017-06-12,125.529999,126.300003,124.730003,126.300003,125.08847,2355800
111,2017-06-13,126.440002,127.559998,126.08000200000001,127.07,125.851082,2434100
112,2017-06-14,127.800003,128.0,126.699997,127.25,126.029358,1861200
113,2017-06-15,126.279999,127.360001,124.5,127.029999,125.81147,2196300
114,2017-06-16,127.519997,128.0,126.529999,127.559998,126.33638,2965400
115,2017-06-19,128.470001,128.470001,127.389999,127.769997,126.54436499999998,2123000
116,2017-06-20,127.33000200000001,127.639999,126.379997,126.529999,125.31626100000001,2356400
117,2017-06-21,127.07,127.18,126.029999,127.110001,125.890701,3257900
118,2017-06-22,122.970001,123.900002,119.099998,122.08000200000001,120.908951,8691100
119,2017-06-23,122.139999,123.620003,121.720001,122.739998,121.562614,3817800
120,2017-06-26,123.150002,124.050003,122.279999,122.339996,121.166451,2623000
121,2017-06-27,122.5,122.839996,122.0,122.190002,121.017899,2214800
122,2017-06-28,122.779999,123.83000200000001,122.190002,123.739998,122.553024,1727500
123,2017-06-29,123.5,123.5,122.610001,122.989998,121.81021899999999,2687300
124,2017-06-30,123.300003,124.400002,123.150002,123.68,122.49360700000001,2290300
125,2017-07-03,123.82,124.879997,123.790001,123.93,122.741203,1236200
126,2017-07-05,124.0,124.779999,123.989998,124.050003,122.860054,1328600
127,2017-07-06,123.349998,123.629997,122.029999,122.940002,121.760704,1938100
128,2017-07-07,123.550003,124.75,123.07,124.209999,123.01851699999999,1889400
129,2017-07-10,124.050003,124.370003,123.589996,124.059998,122.869957,1301500
130,2017-07-11,124.059998,124.099998,123.199997,123.849998,122.66197199999999,1379800
131,2017-07-12,124.300003,125.480003,124.120003,125.470001,124.266434,2017900
132,2017-07-13,125.699997,126.349998,125.440002,125.730003,124.523941,1713700
133,2017-07-14,126.190002,126.959999,125.730003,126.699997,125.484627,1752900
134,2017-07-17,126.769997,127.050003,126.150002,126.41999799999999,125.207321,2005600
135,2017-07-18,126.25,127.57,125.480003,127.370003,126.14820900000001,1641400
136,2017-07-19,127.5,128.0,126.720001,127.779999,126.554276,2275300
137,2017-07-20,127.900002,128.759995,127.650002,128.53999299999998,127.306976,1655300
138,2017-07-21,128.53999299999998,128.96000700000002,128.009995,128.850006,127.61401399999998,1765400
139,2017-07-24,128.270004,128.5,127.589996,128.009995,126.782059,1763200
140,2017-07-25,128.25,129.309998,127.68,128.949997,127.71305100000001,1600000
141,2017-07-26,129.0,129.610001,128.740005,129.509995,128.26766999999998,1615300
142,2017-07-27,129.699997,129.699997,127.41999799999999,128.16000400000001,126.93063400000001,2097000
143,2017-07-28,127.980003,128.529999,127.309998,128.399994,127.16832,1133900
144,2017-07-31,128.5,129.16000400000001,128.190002,128.820007,127.584305,1584400
